height,price,dealNumber,SectorStartEpoch,StartEpoch,LabelShort,TotalSize
150000,90000000000,6,150278,156505,6,6442450944
150000,50000000000,7,150040,156526,4,3758096384
150000,45000000000,1,150278,156812,1,536870912
150000,31000000000,1,150090,163406,1,34359738368
150000,30000000000,1,150727,164059,1,34359738368
150000,29000000000,3,150002,163331,3,103079215104
150000,28000000000,3,150271,163623,3,103079215104
150000,27000000000,1,150278,163628,1,34359738368
150000,26000000000,4,150200,163478,4,137438953472
150000,25000000000,9,150003,157156,7,104689827840
150000,24000000000,5,150323,163662,5,171798691840
150000,23000000000,10,150049,163400,10,343597383680
150000,22500000000,2,150278,153828,2,536870912
150000,22000000000,10,150197,163527,10,343597383680
150000,21000000000,8,150074,163411,8,274877906944
150000,20000000000,16,150008,157647,16,519691042816
150000,19000000000,4,150369,163711,4,137438953472
150000,18000000000,8,150203,163543,8,274877906944
150000,17000000000,8,150029,163366,8,274877906944
150000,16000000000,7,150271,163617,7,137438953472
150000,15000000000,12,150013,163388,12,206158430208
150000,14000000000,4,150352,163702,4,68719476736
150000,13000000000,4,150293,163638,4,68719476736
150000,12500000000,11,150002,153620,10,1476395008
150000,12000000000,5,150008,163373,5,85899345920
150000,11250000000,4,150278,153725,4,536870912
150000,11000000000,3,150446,163788,3,51539607552
150000,10000000000,51,150016,154370,51,113668784128
150000,9000000000,20,150008,154005,18,204010946560
150000,8000000000,18,150019,153261,18,118111600640
150000,7000000000,5,150036,163385,5,42949672960
150000,6250000000,3,150341,156923,2,201326592
150000,6000000000,4,150124,163496,4,34359738368
150000,5000000000,20,150029,156541,20,119185342464
150000,4000000000,18,150024,151094,18,111669149696
150000,3000000000,12,150024,163347,12,51539607552
150000,2510000000,223,150013,151719,223,500363689984
150000,2500000000,1,150234,157712,1,268435456
150000,2000000000,571,150024,151375,571,1149977493504
150000,1000000000,4082,150001,150776,3983,10984110424064
150000,900000000,9,150081,153985,7,5637144576
150000,500000000,79,150099,152982,79,70330089472
150000,400000000,2,150743,154273,2,8589934592
150000,250000000,4,150357,153798,4,1879048192
150000,200000000,63,150053,154570,63,135291469824
150000,100000000,76,150049,150362,76,47110422528
150000,62500000,2,150468,153628,2,268435456
150000,50000000,1,150659,156127,1,1073741824
150000,40000000,1,150315,155511,1,4294967296
150000,25000000,1,150659,156081,1,536870912
150000,20000000,70,150051,152765,14,19335348224
150000,12207031,1,150456,157026,1,131072
150000,10000000,46,150051,155241,40,49392123904
150000,8000000,187,150629,152998,187,758775808
150000,6250000,2,150743,157156,2,134217728
150000,5000000,41,150051,155180,41,22011707392
150000,2500000,122,150051,155208,122,32749125632
150000,1250000,188,150051,155199,188,25232932864
150000,625000,237,150051,155176,237,15904800768
150000,312500,278,150051,155178,277,9328132096
150000,156250,282,150051,155185,282,4731174912
150000,100000,38,150239,156402,38,476741369856
150000,78125,231,150051,155185,231,1937768448
150000,39063,187,150051,155266,186,784334848
150000,19531,33,150052,155231,33,69206016
150000,9766,9,150052,155206,9,9437184
150000,4883,6,150094,155301,6,3145728
150000,2441,2,150094,155303,2,524288
150000,305,4,150688,155885,1,131072
150000,200,51,150006,155013,51,109521666048
150000,100,94,150014,154895,27,100931731456
150000,50,117,150064,154899,20,62813896704
150000,12,52,150064,154916,13,6979321856
150000,1,206,150050,154845,125,435402309632
150000,0,351,150010,151681,308,366072561664
149000,400000000000,4,149174,151727,4,17179869184
149000,251000000000,18,149749,154911,18,38654705664
149000,200000000000,8,149161,155063,7,17179869184
149000,172800000000,1,149353,150889,1,34359738368
149000,125000000000,1,149769,153801,1,134217728
149000,100000000100,314,149011,153599,295,224680476672
149000,100000000000,108,149011,153729,107,43754979328
149000,50000000000,8,149236,153859,8,4294967296
149000,42400000000,1,149338,149451,1,8589934592
149000,31000000000,1,149801,163149,1,34359738368
149000,30000000000,1,149773,163107,1,34359738368
149000,29000000000,1,149603,162928,1,34359738368
149000,26000000000,2,149198,162517,2,68719476736
149000,25000000000,9,149073,154861,9,70598524928
149000,24000000000,7,149304,162647,7,240518168576
149000,23000000000,5,149138,162481,5,171798691840
149000,22000000000,7,149032,162372,7,240518168576
149000,21600000000,1,149061,149294,1,4294967296
149000,21200000000,1,149340,149451,1,4294967296
149000,21000000000,6,149283,162616,6,206158430208
149000,20000000000,10,149015,155022,10,214748364800
149000,19000000000,1,149569,162909,1,34359738368
149000,18000000000,6,149106,162444,6,206158430208
149000,17000000000,2,149641,162980,2,68719476736
149000,16300000000,1,149358,151766,1,34359738368
149000,16000000000,8,149069,150860,8,206158430208
149000,15000000000,3,149158,162501,3,51539607552
149000,14000000000,4,149116,162472,4,68719476736
149000,13000000000,3,149004,162355,3,51539607552
149000,12500000000,3,149161,153619,3,402653184
149000,12000000000,8,149222,162576,8,137438953472
149000,11000000000,12,149032,162397,11,206158430208
149000,10600000000,1,149066,149451,1,2147483648
149000,10000000000,245,149002,152220,240,499652231168
149000,9000000000,43,149040,153724,39,427349245952
149000,8300000000,1,149111,149426,1,17179869184
149000,8200000000,1,149342,149451,1,17179869184
149000,8000000000,22,149019,153267,22,219043332096
149000,7000000000,21,149021,162351,21,180388626432
149000,6250000000,4,149161,154697,4,268435456
149000,6000000000,20,149148,162482,20,171798691840
149000,5400000000,2,149060,149344,2,2147483648
149000,5300000000,3,149103,149301,3,3221225472
149000,5000000000,51,149015,156506,50,406411280384
149000,4000000000,26,149004,149451,26,124554051584
149000,3000000000,42,149109,162453,42,180388626432
149000,2510000000,211,149007,151157,210,474593886208
149000,2500000000,3,149689,156488,3,805306368
149000,2000000000,231,149021,149451,216,498216206336
149000,1250000000,5,149334,153718,5,805306368
149000,1000000000,1716,149001,150111,1687,5983023661056
149000,900000000,21,149040,153795,21,14763950080
149000,800000000,4,149089,153285,4,34359738368
149000,500000000,35,149067,149306,35,21474836480
149000,400000000,2,149040,151094,2,8589934592
149000,250000000,2,149477,155866,2,536870912
149000,200000000,97,149013,153130,97,208305913856
149000,125000000,1,149057,153618,1,134217728
149000,100000000,184,149060,149842,147,148713242624
149000,62500000,3,149656,153621,3,335544320
149000,20000000,42,149027,149860,20,34363146240
149000,10000000,52,149061,152026,47,55834574848
149000,6250000,1,149060,152622,1,67108864
149000,5000000,48,149061,152066,46,25769803776
149000,2500000,124,149061,152024,123,33285996544
149000,1250000,245,149061,152022,241,32883343360
149000,625000,181,149061,152019,179,12146704384
149000,312500,231,149061,152023,227,7751073792
149000,156250,292,149061,152030,285,4898947072
149000,100000,68,149021,155992,68,523986010112
149000,78125,225,149061,152022,222,1887436800
149000,39063,103,149061,152028,101,432013312
149000,19531,35,149061,152025,35,73400320
149000,9766,25,149075,152035,25,26214400
149000,4883,12,149075,152072,12,6291456
149000,2441,4,149115,152263,4,1048576
149000,500,1,149598,154678,1,2097152
149000,400,55,149015,154020,48,236223201280
149000,200,270,149015,154022,270,579820584960
149000,100,46,149045,154164,32,49392123904
149000,50,91,149796,154868,13,48855252992
149000,38,1,149677,154919,1,4096
149000,12,286,149648,154701,84,38386270208
149000,1,409,149035,152798,254,462782726144
149000,0,144,149000,151681,120,334477131776
148000,1000000001000,11,148362,150836,6,469762048
148000,800000000000,1,148929,155118,1,8589934592
148000,500000000000,3,148777,154121,3,1610612736
148000,400000000000,39,148021,151511,39,167503724544
148000,300000000000,1,148104,149224,1,2147483648
148000,251000000000,69,148007,151790,69,98918465536
148000,250000000000,2,148777,154103,2,536870912
148000,200000000000,21,148105,149714,21,45097156608
148000,180000000000,2,148978,155211,2,4294967296
148000,172800000000,2,148052,151436,2,68719476736
148000,169600000000,4,148047,150471,4,137438953472
148000,125000000000,1,148777,154580,1,134217728
148000,100000000100,290,148449,150866,283,118849798144
148000,100000000000,69,148009,152576,68,34762391552
148000,86400000000,3,148036,148999,3,51539607552
148000,84800000000,5,148332,149031,5,85899345920
148000,50000000000,7,148157,153693,7,5368709120
148000,45000000000,2,148978,155434,2,1073741824
148000,43200000000,6,148035,148358,6,51539607552
148000,42400000000,7,148005,148269,7,60129542144
148000,40000000000,2,148699,155808,2,8589934592
148000,26000000000,1,148285,161602,1,34359738368
148000,25000000000,7,148062,155190,7,1879048192
148000,24000000000,3,148377,161708,3,103079215104
148000,23000000000,4,148061,161348,4,137438953472
148000,22000000000,6,148041,161380,6,206158430208
148000,21600000000,3,148047,148838,3,12884901888
148000,21200000000,4,148021,148716,4,17179869184
148000,21000000000,4,148073,161410,4,137438953472
148000,20000000000,5,148186,161504,5,171798691840
148000,19000000000,3,148146,161472,3,103079215104
148000,18000000000,2,148391,161673,2,68719476736
148000,17000000000,1,148932,162282,1,34359738368
148000,16600000000,3,148050,149451,3,103079215104
148000,16300000000,4,148046,150631,4,137438953472
148000,16000000000,2,148083,161434,2,34359738368
148000,15000000000,1,148376,161728,1,17179869184
148000,14000000000,1,148811,162158,1,17179869184
148000,13000000000,6,148063,161396,6,103079215104
148000,12500000000,16,148012,153098,15,2147483648
148000,12000000000,4,148018,161378,4,68719476736
148000,11000000000,4,148158,161514,4,68719476736
148000,10800000000,2,148046,148584,2,4294967296
148000,10600000000,2,148080,148600,2,4294967296
148000,10000000000,134,148006,148487,131,279128442880
148000,9600000000,2,148049,148206,2,34359738368
148000,9000000000,26,148071,151278,26,242665652224
148000,8300000000,1,148711,149451,1,17179869184
148000,8200000000,1,148971,148991,1,17179869184
148000,8000000000,36,148026,153261,35,219043332096
148000,7000000000,10,148222,161559,10,77309411328
148000,6250000000,2,148697,156444,2,134217728
148000,6000000000,6,148030,161363,6,51539607552
148000,5400000000,8,148046,149005,8,8589934592
148000,5300000000,9,148047,148889,9,9663676416
148000,5000000000,14,148108,153696,14,102005473280
148000,4200000000,5,148020,148293,5,42949672960
148000,4100000000,2,148250,148601,2,17179869184
148000,4000000000,18,148049,148324,18,98784247808
148000,3000000000,18,148063,161426,18,77309411328
148000,2510000000,7,148878,150916,7,15032385536
148000,2100000000,4,148047,148798,4,17179869184
148000,2000000000,677,148006,148415,674,1451698946048
148000,1000000000,2133,148000,148354,2099,9852470624256
148000,900000000,29,148833,153700,27,17448304640
148000,800000000,3,148333,151094,3,25769803776
148000,625000000,1,148021,155390,1,67108864
148000,500000000,218,148046,148924,218,137438953472
148000,476837233,1,148194,151619,1,134217728
148000,400000000,1,148080,152851,1,4294967296
148000,250000000,1,148500,155804,1,268435456
148000,200000000,108,148032,151142,107,231928233984
148000,125000000,1,148631,155249,1,134217728
148000,100000000,148,148006,149762,136,123614560256
148000,62500000,2,148015,153077,2,268435456
148000,50000000,1,148515,155418,1,1073741824
148000,20000000,70,148010,149861,33,85903278080
148000,10000000,49,148029,152811,46,51539608576
148000,5000000,50,148029,152436,44,26843545600
148000,2500000,151,148029,152416,136,40533753856
148000,1250000,283,148029,152409,283,37983617024
148000,625000,194,148029,152412,194,13019119616
148000,312500,260,148029,152426,259,8724152320
148000,156250,309,148029,152441,309,5184159744
148000,100000,253,148024,154690,248,1950452023296
148000,78125,240,148029,152850,240,2013265920
148000,39063,176,148029,152850,174,738197504
148000,19531,36,148029,152795,36,75497472
148000,9766,13,148440,152468,12,13631488
148000,4883,5,148618,153593,5,2621440
148000,2441,1,148657,153884,1,262144
148000,500,2,148773,153922,2,8589934592
148000,400,12,148941,154028,12,51539607552
148000,200,93,148564,153687,93,199715979264
148000,100,9,148533,153636,9,8623489024
148000,12,1,148356,153077,1,134217728
148000,1,376,148014,153182,250,458353541120
148000,0,1874,148001,151681,1700,5354856382464
147000,1600000000000,1,147062,150390,1,17179869184
147000,1000000001000,4,147002,150391,4,201326592
147000,500000000000,2,147126,153691,2,1073741824
147000,400000000000,21,147044,151499,19,90194313216
147000,300000000000,11,147041,149027,11,23622320128
147000,256000000000,1,147275,147772,1,34359738368
147000,251000000000,87,147009,151666,87,141733920768
147000,200000000000,128,147007,149059,74,125090922496
147000,180000000000,1,147736,155028,1,2147483648
147000,172800000000,7,147055,149057,7,240518168576
147000,169600000000,5,147035,150631,5,171798691840
147000,144000000000,3,147016,147772,3,51539607552
147000,128000000000,1,147336,148214,1,17179869184
147000,100000000000,96,147001,151474,90,66437775360
147000,90000000000,8,147736,154595,8,8589934592
147000,86400000000,4,147023,149287,3,68719476736
147000,84800000000,5,147012,148241,5,85899345920
147000,62500000000,1,147126,153709,1,67108864
147000,50000000000,17,147086,153663,17,9126805504
147000,45000000000,5,147736,154702,5,2684354560
147000,43200000000,13,147069,148289,13,111669149696
147000,42400000000,5,147086,148285,5,42949672960
147000,40000000000,1,147236,153926,1,4294967296
147000,31000000000,2,147106,160427,2,68719476736
147000,30000000000,4,147051,160321,4,137438953472
147000,29000000000,5,147000,160242,5,171798691840
147000,28000000000,3,147019,159893,3,103079215104
147000,26000000000,2,147029,160271,2,68719476736
147000,25000000000,8,147309,153291,8,104421392384
147000,24000000000,5,147041,160353,5,171798691840
147000,23000000000,21,147006,160201,21,721554505728
147000,22000000000,5,147170,160231,5,171798691840
147000,21600000000,8,147016,148440,8,34359738368
147000,21200000000,8,147124,148444,8,34359738368
147000,21000000000,2,147359,160699,2,68719476736
147000,20000000000,7,147236,153660,7,111669149696
147000,19200000000,1,147218,147772,1,34359738368
147000,19000000000,1,147982,161316,1,34359738368
147000,18000000000,1,147927,161275,1,34359738368
147000,17000000000,1,147319,160526,1,34359738368
147000,16600000000,5,147300,148840,5,171798691840
147000,16300000000,4,147218,150471,4,137438953472
147000,16000000000,7,147094,149451,7,223338299392
147000,15000000000,2,147314,160623,2,34359738368
147000,14000000000,4,147016,160166,4,68719476736
147000,13000000000,4,147247,160480,4,68719476736
147000,12500000000,14,147159,150400,11,1879048192
147000,12000000000,4,147356,160455,4,68719476736
147000,11250000000,1,147736,154868,1,134217728
147000,11200000000,2,147044,147772,2,34359738368
147000,11000000000,6,147278,160498,6,86167781376
147000,10800000000,15,147017,148538,14,32212254720
147000,10600000000,5,147218,148772,5,10737418240
147000,10000000000,37,147120,151101,35,127493210112
147000,9600000000,2,147458,147772,2,34359738368
147000,9000000000,31,147012,150990,31,343597383680
147000,8300000000,3,147500,149015,3,51539607552
147000,8200000000,5,147077,148643,5,85899345920
147000,8000000000,132,147000,147859,132,687194767360
147000,7000000000,10,147067,160309,10,85899345920
147000,6250000000,6,147085,153634,5,402653184
147000,6000000000,13,147041,160318,13,111669149696
147000,5400000000,30,147000,148899,29,32212254720
147000,5300000000,26,147010,148860,26,27917287424
147000,5000000000,53,147023,151070,53,374735896576
147000,4200000000,10,147047,148251,10,85899345920
147000,4100000000,8,147015,148259,8,68719476736
147000,4000000000,58,147001,148368,45,300647710720
147000,3000000000,44,147016,160121,44,188978561024
147000,2510000000,68,147002,152034,68,152471339008
147000,2500000000,6,147236,153796,6,1610612736
147000,2100000000,8,147079,148482,8,34359738368
147000,2000000000,641,147001,148577,627,1391569403904
147000,1250000000,2,147236,153886,2,268435456
147000,1000000000,2526,147000,148292,2342,11299339632640
147000,900000000,1,147027,151399,1,536870912
147000,800000000,1,147246,154528,1,8589934592
147000,500000000,83,147032,148005,83,58787364864
147000,400000000,3,147152,149703,3,21474836480
147000,250000000,2,147070,152904,2,1073741824
147000,200000000,32,147143,147834,32,62277025792
147000,100000000,319,147006,148005,280,248034361344
147000,80000000,1,147190,151094,1,8589934592
147000,62500000,1,147782,153712,1,67108864
147000,50000000,9,147028,150186,9,4831838208
147000,31250000,1,147070,152622,1,67108864
147000,25000000,4,147143,153317,4,1073741824
147000,20000000,89,147037,149849,17,30074601472
147000,12500000,2,147152,153606,2,402653184
147000,10000000,5,147146,152215,5,5368709120
147000,8000000,14,147045,152290,14,34865152
147000,6250000,1,147622,151159,1,134217728
147000,5000000,12,147146,152196,12,6442450944
147000,2500000,17,147146,152213,17,4563402752
147000,1250000,116,147146,152201,116,15569256448
147000,625000,54,147146,152207,54,3623878656
147000,312500,75,147146,152197,75,2516582400
147000,156250,117,147146,152196,117,1962934272
147000,100000,297,147000,152310,288,1989643599872
147000,78125,56,147146,152206,56,469762048
147000,39063,46,147146,152207,46,192937984
147000,19531,9,147146,152224,9,18874368
147000,9766,6,147146,152215,6,6291456
147000,4883,3,147371,152557,3,1572864
147000,610,1,147371,152564,1,65536
147000,1,357,147021,152209,184,381312565248
147000,0,2648,147000,151094,2483,6874554433536
146000,1000000001000,7,146052,150391,7,369098752
146000,1000000000000,17,146509,147411,17,18253611008
146000,800000000000,2,146221,153381,2,17179869184
146000,500000000000,1,146509,148697,1,536870912
146000,400000000000,107,146080,151308,100,459561500672
146000,300000000000,103,146006,148140,103,221190815744
146000,251000000000,80,146014,150696,80,113816633344
146000,250000000000,8,146509,147411,8,2147483648
146000,200000000000,1109,146003,148047,286,784368402432
146000,180000000000,3,146882,153541,3,6442450944
146000,172800000000,4,146725,149451,4,137438953472
146000,169600000000,6,146242,149086,6,206158430208
146000,144000000000,1,146262,147772,1,17179869184
146000,128000000000,3,146183,147772,3,51539607552
146000,125000000000,1,146509,148239,1,134217728
146000,120000000000,1,146518,153375,1,4294967296
146000,100000000100,19,146115,150391,17,102810779648
146000,100000000000,54,146051,150926,49,21619539968
146000,86400000000,8,146059,148241,8,137438953472
146000,84800000000,6,146015,149125,6,103079215104
146000,60000000000,1,146621,153612,1,2147483648
146000,50000000000,10,146101,153318,10,5368709120
146000,45000000000,4,146882,153803,4,2147483648
146000,43200000000,18,146010,148251,18,154618822656
146000,42400000000,13,146008,148273,13,111669149696
146000,31000000000,1,146893,160168,1,34359738368
146000,30000000000,4,146555,159553,4,137438953472
146000,29000000000,8,146289,159427,8,274877906944
146000,27000000000,1,146601,159503,1,34359738368
146000,26000000000,1,146546,159779,1,34359738368
146000,25000000000,16,146169,150861,12,106568876032
146000,24000000000,6,146402,159479,6,206158430208
146000,23000000000,22,146103,159196,22,755914244096
146000,22500000000,1,146882,154327,1,268435456
146000,22000000000,6,146272,159457,6,206158430208
146000,21600000000,12,146183,148462,12,51539607552
146000,21200000000,10,146098,148480,9,42949672960
146000,21000000000,6,146124,159296,6,171802886144
146000,20000000000,2,146124,159358,2,68719476736
146000,19000000000,5,146616,159546,5,171798691840
146000,18000000000,1,146322,159263,1,34359738368
146000,16600000000,6,146391,148839,6,206158430208
146000,16300000000,4,146481,150685,4,137438953472
146000,16000000000,12,146035,148921,11,412316860416
146000,15000000000,6,146497,153737,6,36507222016
146000,14000000000,3,146219,159447,3,51539607552
146000,13000000000,3,146533,159580,3,51539607552
146000,12500000000,6,146169,150417,6,805306368
146000,12000000000,2,146185,159361,2,34359738368
146000,11250000000,3,146882,153315,3,402653184
146000,11200000000,2,146435,147768,2,34359738368
146000,11000000000,4,146173,159183,4,68719476736
146000,10800000000,13,146104,148536,13,27917287424
146000,10600000000,17,146054,148548,17,36507222016
146000,10000000000,22,146030,148223,12,75967234048
146000,9000000000,12,146067,150727,12,105226698752
146000,8300000000,2,146774,148239,2,34359738368
146000,8200000000,2,146117,148673,2,34359738368
146000,8000000000,92,146027,147621,92,476741369856
146000,7500000000,2,146734,153775,2,536870912
146000,7000000000,7,146094,159278,7,60129542144
146000,6250000000,3,146458,153707,3,201326592
146000,6000000000,5,146121,159199,5,42949672960
146000,5400000000,23,146055,148860,23,24159191040
146000,5300000000,28,146023,148955,28,30064771072
146000,5000000000,22,146116,152820,22,180925497344
146000,4200000000,11,146000,148325,11,94489280512
146000,4100000000,15,146049,148279,15,128849018880
146000,4000000000,34,146041,148261,34,257698037760
146000,3200000000,1,146236,149968,1,34359738368
146000,3000000000,12,146042,159282,12,51539607552
146000,2510000000,70,146013,150320,70,147102629888
146000,2100000000,9,146183,148460,9,38654705664
146000,2000000000,916,146003,147126,912,1990180470784
146000,1000000000,1561,146003,147670,1511,6543718219776
146000,900000000,24,146139,150986,24,8321499136
146000,800000000,3,146013,149703,3,25769803776
146000,500000000,70,146014,148223,66,47110422528
146000,200000000,3,146294,149542,3,6442450944
146000,100000000,244,146052,149322,183,226559525120
146000,80000000,1,146535,149703,1,8589934592
146000,62500000,3,146314,150358,3,402653184
146000,20000000,15,146053,149843,6,6444023808
146000,12500000,2,146311,146747,2,268435456
146000,10000000,76,146014,151158,75,29142024192
146000,8000000,35,146061,146526,35,7606632448
146000,5000000,29,146014,150532,25,15569256448
146000,2500000,80,146367,150522,68,21474836480
146000,1250000,292,146014,148506,270,39191576576
146000,625000,183,146192,150528,160,12280922112
146000,312500,139,146014,150524,127,4664066048
146000,156250,149,146192,150539,126,2499805184
146000,100000,324,146075,151185,311,1723355627520
146000,78125,113,146192,150529,103,947912704
146000,39063,130,146014,150523,120,545259520
146000,19531,42,146014,150552,35,88080384
146000,9766,47,146014,150568,28,49283072
146000,4883,32,146014,151169,19,16777216
146000,2441,5,146367,151554,4,1310720
146000,400,209,146428,150530,147,897648164864
146000,305,4,146367,151545,1,131072
146000,100,1,146525,151130,1,1073741824
146000,12,623,146467,150385,623,83617644544
146000,1,340,146006,151087,194,495464742912
146000,0,2029,146000,146688,1887,4034639021056
145000,262144000000000,6,145804,146821,6,6442450944
145000,1600000000000,1,145752,153375,1,17179869184
145000,1000000001000,128,145062,148270,15,6006243328
145000,800000000000,1,145631,153381,1,8589934592
145000,400000000000,1,145386,153201,1,4294967296
145000,300000000000,9,145804,148110,9,19327352832
145000,288000000000,1,145142,147772,1,34359738368
145000,251000000000,104,145001,150035,104,170724950016
145000,200000000000,514,145004,145600,501,777389080576
145000,180000000000,1,145373,151982,1,2147483648
145000,144000000000,2,145022,147772,2,34359738368
145000,100000000100,18,145753,150391,14,48049946624
145000,100000000000,114,145028,145632,114,67377299456
145000,90000000000,4,145373,151635,4,4294967296
145000,86400000000,6,145008,148247,6,103079215104
145000,84800000000,3,145027,149272,3,51539607552
145000,50000000000,6,145539,152186,6,3221225472
145000,45000000000,1,145373,152592,1,536870912
145000,43200000000,11,145051,148267,11,94489280512
145000,42400000000,10,145081,148292,10,85899345920
145000,31000000000,1,145825,159131,1,34359738368
145000,30000000000,5,145298,149463,5,5368709120
145000,29000000000,2,145303,158469,2,68719476736
145000,26000000000,1,145873,159165,1,34359738368
145000,25000000000,25,145249,152186,25,40802189312
145000,22400000000,5,145166,145455,5,171798691840
145000,22000000000,2,145894,159090,2,68719476736
145000,21600000000,8,145027,148464,8,34359738368
145000,21200000000,7,145027,148542,7,30064771072
145000,19200000000,4,145127,145367,4,137438953472
145000,17000000000,4,145327,158593,4,137438953472
145000,16300000000,2,145901,150471,2,68719476736
145000,16000000000,13,145007,145264,13,403726925824
145000,15000000000,7,145190,149295,7,70330089472
145000,14000000000,2,145312,158564,2,34359738368
145000,13000000000,5,145036,158340,5,85899345920
145000,12500000000,88,145064,148239,87,11811160064
145000,12000000000,3,145380,158701,3,51539607552
145000,11200000000,3,145202,147770,3,51539607552
145000,11000000000,2,145515,158647,2,34359738368
145000,10800000000,9,145027,148578,9,19327352832
145000,10600000000,13,145097,148544,13,27917287424
145000,10000000000,10,145001,150668,10,106568876032
145000,9600000000,3,145747,147771,3,51539607552
145000,9000000000,30,145006,145768,29,296352743424
145000,8300000000,2,145332,148552,2,34359738368
145000,8200000000,5,145407,149451,5,85899345920
145000,8000000000,85,145030,147146,85,592705486848
145000,7000000000,15,145058,158253,15,128849018880
145000,6250000000,2,145542,149621,2,134217728
145000,6000000000,10,145003,158117,10,85899345920
145000,5400000000,60,145001,148911,60,64424509440
145000,5300000000,72,145081,148927,71,77309411328
145000,5000000000,27,145237,158296,27,231928233984
145000,4200000000,13,145020,148324,13,111669149696
145000,4100000000,13,145062,148319,13,111669149696
145000,4000000000,32,145007,148319,32,197568495616
145000,3750000000,6,145298,146911,6,805306368
145000,3000000000,23,145003,158245,23,98784247808
145000,2510000000,197,145005,150062,197,385473314816
145000,2100000000,10,145020,148493,10,42949672960
145000,2000000000,1076,145001,145856,1072,2396054880256
145000,1875000000,2,145298,149360,2,134217728
145000,1600000000,1,145487,149703,1,17179869184
145000,1000000000,1301,145001,145227,1301,6380006146048
145000,900000000,36,145143,150163,36,28454158336
145000,800000000,1,145703,147361,1,8589934592
145000,500000000,174,145025,148227,174,117708951552
145000,250000000,8,145235,146911,8,3892314112
145000,200000000,2,145194,151139,2,4294967296
145000,125000000,6,145580,153443,6,1610612736
145000,100000000,433,145030,145946,308,764505227264
145000,80000000,1,145649,149703,1,8589934592
145000,62500000,9,145102,147203,9,1207959552
145000,50000000,6,145194,148446,6,3221225472
145000,31250000,6,145235,149734,6,301989888
145000,25000000,4,145637,147411,4,1073741824
145000,20000000,42,145006,146435,9,6447562752
145000,15625000,1,145995,153672,1,33554432
145000,12500000,8,145558,146911,8,1073741824
145000,12207031,1,145857,153630,1,131072
145000,10000000,17,145152,150346,16,18253611008
145000,8000000,7,145232,150482,7,5767168
145000,6250000,3,145031,149245,3,201326592
145000,5000000,26,145006,150233,23,13958643712
145000,2500000,110,145006,150195,100,29527900160
145000,1953125,1,145083,151254,1,4194304
145000,1250000,350,145006,150190,303,46976204800
145000,625000,177,145006,150220,170,11878268928
145000,312500,119,145006,150190,116,3992977408
145000,156250,144,145006,150191,142,2415919104
145000,100000,444,145101,149594,420,1690069630976
145000,78125,161,145006,150190,156,1350565888
145000,39063,152,145006,150190,144,637534208
145000,19531,67,145006,150190,63,140509184
145000,9766,41,145006,150191,40,42991616
145000,4883,28,145006,150196,28,14680064
145000,2441,7,145006,150193,7,1835008
145000,1221,4,145006,150196,4,524288
145000,610,2,145006,150195,2,131072
145000,305,3,145006,150195,3,98304
145000,1,170,145008,150212,84,348160786432
145000,0,1427,145001,146241,1367,1968896999424
144000,1600000001000,5,144014,149000,2,85899345920
144000,1000000001000,18,144048,148257,12,905969664
144000,800000000000,1,144364,147361,1,8589934592
144000,251000000000,124,144000,145879,124,215822106624
144000,200000000000,527,144002,146207,526,838592364544
144000,144000000000,2,144846,147772,2,34359738368
144000,128000000000,1,144981,148204,1,17179869184
144000,100000000100,9,144048,148186,9,41339060224
144000,100000000000,109,144019,148853,108,79859548160
144000,90000000000,21,144255,150509,21,22548578304
144000,86400000000,1,144389,149264,1,17179869184
144000,84800000000,3,144580,149110,3,51539607552
144000,73000000000,1,144067,155207,1,17179869184
144000,50000000000,8,144400,149660,5,4294967296
144000,43200000000,18,144048,148279,18,154618822656
144000,42400000000,16,144067,148259,16,137438953472
144000,30000000000,1,144562,157679,1,34359738368
144000,25000000000,34,144069,150754,22,77309411328
144000,22000000000,3,144152,156568,3,103079215104
144000,21600000000,3,144082,148572,3,12884901888
144000,21200000000,3,144048,148782,3,12884901888
144000,21000000000,4,144074,156568,4,137438953472
144000,20000000000,4,144052,155248,4,137438953472
144000,19200000000,4,144128,145503,3,137438953472
144000,19000000000,2,144095,156511,2,68719476736
144000,18000000000,4,144031,155280,4,137438953472
144000,16300000000,1,144255,149179,1,34359738368
144000,16000000000,4,144182,149703,4,60129542144
144000,15000000000,1,144680,157842,1,17179869184
144000,14000000000,3,144055,156483,2,51539607552
144000,13000000000,3,144470,156676,3,51539607552
144000,12500000000,164,144247,146911,85,22011707392
144000,12000000000,5,144453,155280,5,85899345920
144000,11200000000,1,144930,147772,1,17179869184
144000,11000000000,6,144097,154969,6,103079215104
144000,10800000000,9,144048,148600,9,19327352832
144000,10600000000,8,144048,148631,8,17179869184
144000,10000000000,29,144010,147433,22,161195491328
144000,9600000000,2,144956,147772,2,34359738368
144000,9000000000,20,144007,145647,20,251255586816
144000,8300000000,6,144273,148241,6,103079215104
144000,8200000000,6,144085,149073,6,103079215104
144000,8000000000,91,144018,144868,90,571230650368
144000,7000000000,13,144000,154318,13,111669149696
144000,6250000000,3,144246,152142,2,201326592
144000,6000000000,9,144067,154924,9,77309411328
144000,5400000000,22,144082,149071,22,23622320128
144000,5300000000,21,144082,148889,21,22548578304
144000,5000000000,31,144023,154590,30,266287972352
144000,4200000000,11,144005,148257,11,94489280512
144000,4100000000,11,144048,148292,11,94489280512
